id,link,source,type,title,summary,content,publishDate,tags,author,category,image
82,https://www.forbes.com/sites/digital-assets/2024/04/30/tiktok-and-instagram-have-an-ai-influencer-problem-blockchain-can-help/,Forbes,News Article,TikTok And Instagram Have An AI Influencer Problem. Blockchain Can Help.,"Many are using AI generated influencers now. The solution to this problem lies in what blockchain technology can offer in terms of verified, human digital identities.","WASHINGTON, DC - MARCH 23: TikTok CEO Shou Zi Chew prepares to testify before the House Energy and ... [+] Commerce Committee in the Rayburn House Office Building on Capitol Hill on March 23, 2023 in… [+9433 chars]",2024-04-30T11:30:00Z,N/A,"Sandy Carter, Contributor, 
 Sandy Carter, Contributor
 https://www.forbes.com/sites/sandycarter/",N/A,https://imageio.forbes.com/specials-images/imageserve/66302967dc2b53b539590554/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
83,https://www.forbes.com/sites/digital-assets/2024/04/19/programming-taproot/,Forbes,News Article,Programming Taproot,"Taproot uses clever Merkle tree structures and new signatures to hide all this information from the blockchain, and instead operates at the wallet and node level.","Photo Illustration by Omar Marques
SOPA Images/LightRocket via Getty Images
Highlights from Jimmy Songs new technical workshop, Programming Taproot.
Last month I attended the maiden voyage of Prog… [+10513 chars]",2024-04-19T17:11:56Z,N/A,"Korok Ray, Contributor, 
 Korok Ray, Contributor
 https://www.forbes.com/sites/korokray/",N/A,"https://imageio.forbes.com/specials-images/imageserve/6622a52997ef5016ae7b2d20/0x0.jpg?format=jpg&crop=3262,1834,x0,y0,safe&height=900&width=1600&fit=bounds"
84,https://www.forbes.com/sites/dbloom/2024/05/01/cautious-growth-returns-to-q1-video-game-dealmaking-after-down-2023/,Forbes,News Article,‘Cautious Growth’ Returns To Q1 Video Game Dealmaking After Down 2023,"Game industry investments, M&A and exits modestly bounced back in the first quarter of 2024, thanks to Disney's big Epic deal and growing blockchain interest.","getty
The game business saw a modest return in the first quarter of 2024 to investments, mergers &amp; acquisitions and IPOs after a slow 2023, though it took Disneys headline-grabbing $1.5 billion … [+4789 chars]",2024-05-01T17:02:40Z,N/A,"David Bloom, Senior Contributor, 
 David Bloom, Senior Contributor
 https://www.forbes.com/sites/dbloom/",N/A,https://imageio.forbes.com/specials-images/imageserve/663273edda95379601d9adca/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
85,https://www.forbes.com/sites/zengernews/2024/05/07/ghana-post-launches-digital-stamps-celebrating-asantehenes-legacy/,Forbes,News Article,Ghana Post Launches Digital Stamps Celebrating Asantehene’s Legacy,"Ghana Post released a digital stamp collection, making 25 years of Otumfuo Osei Tutu II’s reign. The stamps use the blockchain to help preserve Ghana's cultural heritage.","By: Christos Makridis
Ghana Post announced on Sunday an innovative non-fungible token (NFT) collection to commemorate the 25th anniversary of the reign of His Majesty Otumfuo Osei Tutu II, the Asant… [+7148 chars]",2024-05-07T15:39:18Z,N/A,"Zenger News, Contributor, 
 Zenger News, Contributor
 https://www.forbes.com/sites/zengernews/",N/A,https://imageio.forbes.com/specials-images/imageserve/663a43d50c62c92476f504fd/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
86,https://www.forbes.com/sites/matthewkeller/2024/05/14/from-tuscan-wines-to-mongolian-mines-blockchain-is-transforming-supply-chains/,Forbes,News Article,"From Tuscan Wines To Mongolian Mines, Blockchain Is Transforming Supply Chains","Blockchain's decentralized, and immutable ledger enables seamless traceability and verification of transactions across entire supply chain networks.","Sustainable fishery in the Philippines uses blockchain to trace blue crabs through the supply chain. ... [+]
Wholechain
Every second of every day, supply chains track an infinite variety of goods t… [+5452 chars]",2024-05-14T16:20:12Z,N/A,"Matthew Keller, Contributor, 
 Matthew Keller, Contributor
 https://www.forbes.com/sites/matthewkeller/",N/A,https://imageio.forbes.com/specials-images/imageserve/66438c92fc90b517190172ab/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
87,https://www.forbes.com/sites/lawrencewintermeyer/2024/05/16/escape-from-token-island-a-new-era-of-blockchain-interoperability-in-capital-markets/,Forbes,News Article,Escape From Token Island: A New Era Of Blockchain Interoperability In Capital Markets,Investors want to manage all their digital asset investments in one location without having to navigate through various technological systems and registration processes.,"Old treasure map with nautical navigation equipment, coins and pearls.
getty
The number of new industry announcements of digital assets use cases, partnerships, network collaborations, and PoCs in … [+7899 chars]",2024-05-16T22:45:12Z,N/A,"Lawrence Wintermeyer, Contributor, 
 Lawrence Wintermeyer, Contributor
 https://www.forbes.com/sites/lawrencewintermeyer/",N/A,https://imageio.forbes.com/specials-images/imageserve/6644a24273bec690a7c76ad0/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
88,https://www.forbes.com/sites/irinaheaver/2024/05/13/brc20-ordinals-bitcoins-high-tech-leap-or-a-distraction/,Forbes,News Article,BRC20 Ordinals: Bitcoin’s High-Tech Leap Or A Distraction?,"Bitcoin Ordinals enable unique digital inscriptions, sparking debates about Bitcoin's evolution from a store of value to a utility. Proponents are very optimistic.","Attendees gathered at the Ordinals event in Dubai, United Arab Emirates, 3D generated image.
getty
The regional turmoil and historic flooding that rocked Dubai during Token2049 did not stop over fi… [+5427 chars]",2024-05-13T09:47:15Z,N/A,"Irina Heaver, Contributor, 
 Irina Heaver, Contributor
 https://www.forbes.com/sites/irinaheaver/",N/A,https://imageio.forbes.com/specials-images/imageserve/6641db5574dd615d74a00c16/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
89,https://www.forbes.com/sites/digital-assets/2024/05/11/visa-mastercard-jpmorgan-and-citi-reveal-game-changing-crypto-plan-for-mass-institutional-adoption-after-bitcoin-ethereum-and-xrp-price-pump/,Forbes,News Article,"Visa, Mastercard, JPMorgan And Citi Reveal Game-Changing Crypto Plan For ‘Mass Institutional Adoption’ After Bitcoin, Ethereum And XRP Price Pump","Some of Wall Street's biggest banks have revealed they're testing a system with Visa and Mastercard to tokenize their assets—something Citi analysts predict could become a ""$5 trillion market by 2030""...","BitcoinBitcoin
 and cryptoincluding ethereum, XRPXRP
 and other major coinshave been boosted by a Wall Street earthquake this year (which could be blown out of the water by an ""absolutely enormous""… [+3588 chars]",2024-05-11T11:45:19Z,N/A,"Billy Bambrough, Senior Contributor, 
 Billy Bambrough, Senior Contributor
 https://www.forbes.com/sites/billybambrough/",N/A,https://imageio.forbes.com/specials-images/imageserve/663f547a2d7af89b8c5acd92/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
90,https://www.forbes.com/sites/digital-assets/2024/04/25/asia-remains-interested-in-web3--for-now/,Forbes,News Article,Asia Remains Interested In Web3 – For Now,"Although Web3 interest slowed significantly in 2023, some recent developments indicate that Asia might not be done with the technology yet.","Visitors observe Non-Fungible Token (NFT) works at an exhibition entitled Indo NFT Festiverse at the ... [+] RJ Katamsi Gallery, Indonesian Art University. (Photo by DEVI RAHMAN / AFP)
AFP via Getty… [+6053 chars]",2024-04-25T14:17:28Z,N/A,"Zennon Kapron, Contributor, 
 Zennon Kapron, Contributor
 https://www.forbes.com/sites/zennonkapron/",N/A,https://imageio.forbes.com/specials-images/imageserve/662a618738811f7aa6b5ff48/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
91,https://www.forbes.com/sites/roomykhan/2024/05/13/beyond-price-hype-innovations-and-use-cases-drive-web3-adoption-cycle/,Forbes,News Article,Beyond Price Hype: Innovations And Use Cases Drive Web3 Adoption Cycle,"While the resurgence in crypto generates buzz, the ongoing development of robust applications will ultimately drive mass adoption, creating a sustainable growth cycle.","Changing from web 2.0 to web 3.0 
getty
The cryptocurrency market has experienced a remarkable resurgence in 2023-2024, captivating veterans and new investors equally. Like a phoenix rising from th… [+10958 chars]",2024-05-13T12:32:16Z,N/A,"Roomy Khan, Contributor, 
 Roomy Khan, Contributor
 https://www.forbes.com/sites/roomykhan/",N/A,https://imageio.forbes.com/specials-images/imageserve/66417bc8f7f9a4b3e5d447a0/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
92,https://www.forbes.com/sites/forbesbusinesscouncil/2024/04/30/how-govtech-is-shaping-the-public-sector-and-what-it-means-for-entrepreneurs/,Forbes,News Article,How GovTech Is Shaping The Public Sector And What It Means For Entrepreneurs,Here are some of the most intriguing technological innovations that can elevate public services to a new level and create an enticing niche for entrepreneurs.,"Co-Owner at P2H.
getty
Public services are frequently perceived as rigid, cumbersome and difficult to navigate. They often lack speed, user-friendly interfaces and other essential features. This is… [+6006 chars]",2024-04-30T13:45:00Z,N/A,"Dmitrii Kucher, Forbes Councils Member, 
 Dmitrii Kucher, Forbes Councils Member
 https://www.forbes.com/sites/forbesbusinesscouncil/people/dmitriikucher/",N/A,https://imageio.forbes.com/specials-images/imageserve/5fca724cd90e0cb5643f2f60/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
93,https://www.forbes.com/sites/forbesbusinesscouncil/2024/05/13/unleashing-the-power-of-web3-in-the-booming-gaming-industry/,Forbes,News Article,Unleashing The Power Of Web3 In The Booming Gaming Industry,"Gaming has often been at the forefront of technological advancement, from the early days of pixelated graphics to the immersive virtual worlds of today.","Sky Wee is a crypto influencer, advisor and co-founder and managing partner of ATF Capital.
getty
Gaming has often been at the forefront of technological advancement, from the early days of pixelat… [+5563 chars]",2024-05-13T11:15:00Z,N/A,"Sky Wee, Forbes Councils Member, 
 Sky Wee, Forbes Councils Member
 https://www.forbes.com/sites/forbesbusinesscouncil/people/skywee/",N/A,https://imageio.forbes.com/specials-images/imageserve/663e3a074cd3672a8051ff95/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
94,https://www.forbes.com/sites/abdoriani/2024/04/22/5-startup-opportunities-in-digital-banking/,Forbes,News Article,5 Startup Opportunities In Digital Banking,"In this article, we look into five niches within digital banking that present opportunities for new innovative startup projects.","In this article, we look into five niches within digital banking that present opportunities for ... [+] innovative startup projects.
getty
The digital banking sector is ripe with opportunities for … [+4350 chars]",2024-04-22T20:35:24Z,N/A,"Abdo Riani, Senior Contributor, 
 Abdo Riani, Senior Contributor
 https://www.forbes.com/sites/abdoriani/",N/A,https://imageio.forbes.com/specials-images/imageserve/6626c9cb08cef83845337773/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
95,https://www.forbes.com/sites/forbesbusinesscouncil/2024/05/08/the-climate-imperative-embracing-carbon-credits-and-web3-technologies/,Forbes,News Article,The Climate Imperative: Embracing Carbon Credits And Web3 Technologies,Carbon credits and Web3 technologies have emerged as a promising frontier to catalyze climate action and drive sustainable change.,"Victor Tay, Group CEO, Global Catalyst Advisory is passionate in promoting climate solutions, impact financing and a sustainable future.
getty
As I reflect on my recent engagement at COP28 in Dubai… [+6548 chars]",2024-05-08T11:30:00Z,N/A,"Victor Tay, Forbes Councils Member, 
 Victor Tay, Forbes Councils Member
 https://www.forbes.com/sites/forbesbusinesscouncil/people/victortay/",N/A,https://imageio.forbes.com/specials-images/imageserve/64088e42f9b5a8fb1225191c/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
96,https://www.forbes.com/sites/forbesbusinesscouncil/2024/04/26/the-next-trends-in-web3-2024-and-beyond/,Forbes,News Article,The Next Trends In Web3: 2024 And Beyond,We’re on the brink of widespread adoption as more people begin to see that there are real benefits to Web3 technologies.,"Art Malkov is a Columbia University Blockchain Accelerator Advisor. Former CMO for leading Web3 companies.
getty
Spring is here in both literal and blockchain development sense. The projects that h… [+5854 chars]",2024-04-26T12:30:00Z,N/A,"Art Malkov, Forbes Councils Member, 
 Art Malkov, Forbes Councils Member
 https://www.forbes.com/sites/forbesbusinesscouncil/people/artmalkov/",N/A,https://imageio.forbes.com/specials-images/imageserve/662a67c8b21ed90051e0f01d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
97,https://www.forbes.com/sites/forbestechcouncil/2024/04/30/the-most-important-metaverse-work-is-quietly-happening-in-working-groups/,Forbes,News Article,The Most Important Metaverse Work Is Quietly Happening In Working Groups,It’s not just the metaverse’s future that divides opinion; many cannot even agree on its definition.,"Saro McKenna is the CEO of Dacoco GmbH and cofounder of Alien Worlds.
getty
There are various schools of thought on the metaverse. Maximalists argue that it can be everythingthat we can effectively… [+6542 chars]",2024-04-30T10:15:00Z,N/A,"Saro McKenna, Forbes Councils Member, 
 Saro McKenna, Forbes Councils Member
 https://www.forbes.com/sites/forbestechcouncil/people/saromckenna/",N/A,https://imageio.forbes.com/specials-images/imageserve/662f9c941ab3a845c21693d5/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
98,https://www.forbes.com/sites/kalinabryant/2024/04/23/understanding-web3-and-its-impact-on-the-internet-and-society/,Forbes,News Article,Understanding Web3 And Its Impact On The Internet And Society,"Understanding Web2 and its Limitations Web2 thrives on user-generated content and social interactions. Revolutionized global communication, commerce, and entertainment.","Understanding Web3 And Its Impact On The Internet And Society
getty
The internet landscape, often called Web2, has revolutionized global communication, commerce, and entertainment. Platforms such a… [+9237 chars]",2024-04-23T15:41:24Z,N/A,"Kalina Bryant, Contributor, 
 Kalina Bryant, Contributor
 https://www.forbes.com/sites/kalinabryant/",N/A,https://imageio.forbes.com/specials-images/imageserve/6627d5efba3eba366ebf6202/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
99,https://www.forbes.com/sites/jasonbrett/2024/05/13/new-dc-conference-kicks-off-for-bitcoin-and-ethereum-developers/,Forbes,News Article,New D.C. Conference Kicks Off For Bitcoin And Ethereum Developers,"""...a combination of remote working policies and burnout from policy conferences has prompted a ‘genesis’ first-of-its-kind conference only for developers in D.C.""","USA, Abstract Backgrounds, Abstract, Black Color, Blue
getty
Developer conferences for founders and computer scientists, developers, and designers of cryptocurrency tokens and blockchain technology… [+3224 chars]",2024-05-13T21:32:29Z,N/A,"Jason Brett, Senior Contributor, 
 Jason Brett, Senior Contributor
 https://www.forbes.com/sites/jasonbrett/",N/A,https://imageio.forbes.com/specials-images/imageserve/66416f7defd87141b8cee233/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
100,https://www.forbes.com/sites/roomykhan/2024/04/23/picasso-for-all-democratizing-blue-chip-investments/,Forbes,News Article,Picasso For All: Democratizing Blue-Chip Investments,"By transforming RWAs to on-chain tokens, tokenization enhances mobility, transparency, and access, making every asset available in a borderless, always-on crypto market.","Real World Assets Tokenization
getty
Cryptocurrencies emerged in the aftermath of the 2008-2009 financial crisis as an innovative alternative to traditional banking systems, aiming to democratize f… [+11300 chars]",2024-04-23T13:25:32Z,N/A,"Roomy Khan, Contributor, 
 Roomy Khan, Contributor
 https://www.forbes.com/sites/roomykhan/",N/A,https://imageio.forbes.com/specials-images/imageserve/6627abd7a39cf03d5fe62b84/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds
