id,link,source,type,title,summary,content,publishDate,tags,author,category,image
82,https://biztoc.com/x/f820a57c329491a9,Biztoc.com,News Article,CoinGate integrates Solana (SOL) to enhance crypto payments for merchants,"CoinGate, the renowned cryptocurrency payment processor, has announced the integration of the Solana (SOL) network within its payment gateway. Starting today, May 14, merchants can accept Solana (SOL) as a payment currency through CoinGate’s platform. In addi…","CoinGate, the renowned cryptocurrency payment processor, has announced the integration of the Solana (SOL) network within its payment gateway. Starting today, May 14, merchants can accept Solana (SOL… [+303 chars]",2024-05-14T10:04:11Z,N/A,finbold.com,N/A,https://c.biztoc.com/p/f820a57c329491a9/s.webp
83,https://biztoc.com/x/025745925b85498f,Biztoc.com,News Article,Binance Discontinues Support for XRP in Multi-Assets Mode,"Binance reveals plans to limit its support for XRP by delisting the coin as a margin asset in multi-assets mode. Famous crypto exchange Binance has announced plans to limit its support for XRP, the seventh-largest cryptocurrency by market cap. Binance Delists…","Binance reveals plans to limit its support for XRP by delisting the coin as a margin asset in multi-assets mode.Famous crypto exchange Binance has announced plans to limit its support for XRP, the se… [+291 chars]",2024-05-15T08:16:06Z,N/A,thecryptobasic.com,N/A,https://c.biztoc.com/p/025745925b85498f/s.webp
84,https://biztoc.com/x/df7a35c52dc81a8c,Biztoc.com,News Article,XRP And Worldcoin Investors Show Interest In Rebel Satoshi Presale For Skyrocketing Memecoin Gains,The post XRP And Worldcoin Investors Show Interest In Rebel Satoshi Presale For Skyrocketing Memecoin Gains appeared first on Coinpedia Fintech News TLDR XRP holders hope for a return to $0.7. Worldcoin’s (WLD) network activity will rise in Q2 2024. Rebel Sat…,The post XRP And Worldcoin Investors Show Interest In Rebel Satoshi Presale For Skyrocketing Memecoin Gains appeared first on Coinpedia Fintech NewsTLDRXRP holders hope for a return to $0.7.Worldcoin… [+279 chars],2024-05-17T11:36:10Z,N/A,coinpedia.org,N/A,https://c.biztoc.com/p/df7a35c52dc81a8c/s.webp
85,https://biztoc.com/x/187ce6b4da9470ee,Biztoc.com,News Article,Binance converts $1B emergency fund to USDC,"Binance has converted $1 billion from its Secure Asset Fund for Users (SAFU) into Circle’s stablecoin USD Coin (USDC), effectively placing the fund to represent approximately 3% of the stablecoin’s total circulating supply. The SAFU was established in 2018 to…","Binance has converted $1 billion from its Secure Asset Fund for Users (SAFU) into Circles stablecoin USD Coin (USDC), effectively placing the fund to represent approximately 3% of the stablecoins tot… [+297 chars]",2024-04-18T11:56:08Z,N/A,cryptobriefing.com,N/A,https://c.biztoc.com/p/187ce6b4da9470ee/s.webp
86,https://biztoc.com/x/35d61fd8f63f9926,Biztoc.com,News Article,Binance Opts for USDC Reserves While It Seeks India Return and Dubai Entry,"Binance, the world’s largest cryptocurrency exchange, is now converting its billion-dollar Secure Asset Fund for Users (SAFU) to USD Coin (USDC). This move aims to bolster user trust by utilizing a more stable and transparent stablecoin. Concurrently, Binance…","Binance, the worlds largest cryptocurrency exchange, is now converting its billion-dollar Secure Asset Fund for Users (SAFU) to USD Coin (USDC). This move aims to bolster user trust by utilizing a mo… [+305 chars]",2024-04-18T07:46:04Z,N/A,beincrypto.com,N/A,https://c.biztoc.com/p/35d61fd8f63f9926/s.webp
87,https://biztoc.com/x/aae1efcd78201b60,Biztoc.com,News Article,Binance Converts User Emergency Fund Assets into USDC for Enhanced Stability,"Binance has made a significant strategic move by converting the entire pool of assets held in its emergency fund for users into USDC (USD Coin), a stablecoin issued by Circle Internet Financial. The exchange’s Secure Asset Fund for Users (SAFU), established i…","Binance has made a significant strategic move by converting the entire pool of assets held in its emergency fund for users into USDC (USD Coin), a stablecoin issued by Circle Internet Financial. The … [+295 chars]",2024-04-18T08:18:11Z,N/A,cryptonews.com,N/A,https://c.biztoc.com/p/aae1efcd78201b60/s.webp
88,https://biztoc.com/x/19b8e26df0432f6b,Biztoc.com,News Article,Cardano Founder Charles Hoskinson Labels USDC As Early CBDC,"In a notable statement, Charles Hoskinson, the founder of Cardano, recently drew attention to USD Coin (USDC) by labeling it as an early Central Bank Digital Currency (CBDC). This characterization sheds light on the growing significance of stablecoins like US…","In a notable statement, Charles Hoskinson, the founder of Cardano, recently drew attention to USD Coin (USDC) by labeling it as an early Central Bank Digital Currency (CBDC). This characterization sh… [+295 chars]",2024-04-23T09:34:07Z,N/A,coingape.com,N/A,https://c.biztoc.com/p/19b8e26df0432f6b/s.webp
89,https://biztoc.com/x/a37380112cec21f9,Biztoc.com,News Article,Payments Giant Stripe Expands Crypto Return With Avalanche Integration,"Payments processor Stripe is going all in on crypto, it seems, as it today announces its integration of Avalanche. Just last week, the San Francisco-based firm announced it was allowing companies that use its technology to accept USD Coin (USDC) stablecoin fo…","Payments processor Stripe is going all in on crypto, it seems, as it today announces its integration of Avalanche.Just last week, the San Francisco-based firm announced it was allowing companies that… [+276 chars]",2024-04-29T13:10:05Z,N/A,decrypt.co,N/A,https://c.biztoc.com/p/a37380112cec21f9/s.webp
90,https://biztoc.com/x/d5634dc32a01a4da,Biztoc.com,News Article,"Bitcoin ETF Mania Drives Record Growth Across Coinbase's Platforms, CEO Brian Armstrong Notes 'We Saw All-Time Highs In Trading Volume...' - ARK 21Shares…","Coinbase Global Inc. COIN has experienced a significant surge in customer adoption and trading activity across its platforms, driven by the launch of several Bitcoin BTC/USD spot ETFs in the U.S. during the first quarter of 2024. What Happened: Coinbase’s co-…","Coinbase Global Inc. COIN has experienced a significant surge in customer adoption and trading activity across its platforms, driven by the launch of several Bitcoin BTC/USD spot ETFs in the U.S. dur… [+304 chars]",2024-05-03T20:34:07Z,N/A,benzinga.com,N/A,https://c.biztoc.com/p/d5634dc32a01a4da/og.webp
91,https://financialpost.com/pmn/business-wire-news-releases-pmn/tokens-com-reports-financial-results-for-q2-2024,Financial Post,News Article,Tokens.com Reports Financial Results for Q2 2024,"TORONTO — Tokens.com Corp. (TSX-V: COIN)(Frankfurt Stock Exchange: 76M) (OTCQB US: SMURF) (“Tokens.com” or the “Company”), a technology company focused on building AI-integrated humanoid robots, is pleased to report its financial results for three and six mon…","TORONTO Tokens.com Corp. (TSX-V: COIN)(Frankfurt Stock Exchange: 76M) (OTCQB US: SMURF) (Tokens.com or the Company), a technology company focused on building AI-integrated humanoid robots, is pleased… [+4224 chars]",2024-05-09T11:37:12Z,N/A,Business Wire,N/A,N/A
92,https://biztoc.com/x/5389c26e3e85573c,Biztoc.com,News Article,Top five stablecoins near all-time high with $150 billion market cap,"Quick Take The aggregate supply of the top five stablecoins has reached $150 billion in market capitalization, with USDT (Tether) and USDC (USD Coin) leading the pack at $110 billion and $34 billion, respectively. BUSD, DAI, and TUSD make up the remaining $6 …","Quick TakeThe aggregate supply of the top five stablecoins has reached $150 billion in market capitalization, with USDT (Tether) and USDC (USD Coin) leading the pack at $110 billion and $34 billion, … [+279 chars]",2024-04-23T20:48:05Z,N/A,cryptoslate.com,N/A,https://c.biztoc.com/p/5389c26e3e85573c/s.webp
93,https://biztoc.com/x/17c5cc93396aa4f7,Biztoc.com,News Article,Circle to Relocate Legal Domicile from Ireland to U.S,"The move comes ahead of the USDC issuer’s potential IPO, for which it filed paperwork with the SEC in January. Circle, the issuer of DeFi's second-largest stablecoin, USD Coin, plans to change its legal domicile from the Republic of Ireland to the United Stat…","The move comes ahead of the USDC issuers potential IPO, for which it filed paperwork with the SEC in January.Circle, the issuer of DeFi's second-largest stablecoin, USD Coin, plans to change its lega… [+287 chars]",2024-05-15T20:44:10Z,N/A,thedefiant.io,N/A,https://c.biztoc.com/p/17c5cc93396aa4f7/s.webp
94,https://biztoc.com/x/3129841bca3451f6,Biztoc.com,News Article,Circle to Relocate Legal Domicile from Ireland to U.S,"The move comes ahead of the USDC issuer’s potential IPO, for which it filed paperwork with the SEC in January. Circle, the issuer of DeFi's second-largest stablecoin, USD Coin, plans to change its legal domicile from the Republic of Ireland to the United Stat…","The move comes ahead of the USDC issuers potential IPO, for which it filed paperwork with the SEC in January.Circle, the issuer of DeFi's second-largest stablecoin, USD Coin, plans to change its lega… [+287 chars]",2024-05-17T21:16:12Z,N/A,thedefiant.io,N/A,https://c.biztoc.com/p/3129841bca3451f6/s.webp
95,https://biztoc.com/x/fa34f8bd585cbf49,Biztoc.com,News Article,Solana’s Defi Landscape to Shift With Marginfi’s Introduction of YBX Stablecoin,"The decentralized lending protocol built on the Solana blockchain, Marginfi, announced the upcoming launch of YBX, which is expected to be the first notable decentralized stablecoin on Solana, aiming to provide an alternative to the network’s heavy reliance o…","The decentralized lending protocol built on the Solana blockchain, Marginfi, announced the upcoming launch of YBX, which is expected to be the first notable decentralized stablecoin on Solana, aiming… [+251 chars]",2024-05-11T16:40:10Z,N/A,news.bitcoin.com,N/A,https://c.biztoc.com/p/fa34f8bd585cbf49/s.webp
96,https://biztoc.com/x/7dfaff2afbfb4de5,Biztoc.com,News Article,The 3 Most Undervalued Blockchain Stocks to Buy in May 2024,"Investing in the blockchain and cryptocurrency realm presents a spectrum of opportunities, each with its unique risk-reward dynamics. While directly investing in cryptocurrencies like Bitcoin (BTC-USD) exposes investors to the inherent volatility of these dig…","Investing in the blockchain and cryptocurrency realm presents a spectrum of opportunities, each with its unique risk-reward dynamics. While directly investing in cryptocurrencies like Bitcoin (BTC-US… [+286 chars]",2024-05-10T12:04:16Z,N/A,investorplace.com,N/A,https://c.biztoc.com/p/7dfaff2afbfb4de5/s.webp
97,https://cryptobriefing.com/stablecoin-trading-volume/,Crypto Briefing,News Article,Stablecoin trading volume outpaces Visa’s 2023 monthly average,"Stablecoins, including USDT, DAI, and USDC, have processed transactions exceeding $1.3 trillion, outstripping Visa's 2023 monthly average.
The post Stablecoin trading volume outpaces Visa’s 2023 monthly average appeared first on Crypto Briefing.","Share this article
The three largest stablecoins by market cap have processed over $1.3 trillion in transactions in dollar terms in the past 30 days. According to data from an on-chain specialist at… [+377 chars]",2024-04-29T14:59:52Z,N/A,Gino Matos,N/A,https://static.cryptobriefing.com/wp-content/uploads/2024/04/29105914/662fb5c1b5d3a7-75397569-800x455.jpeg
98,https://biztoc.com/x/b2f4efb0fbde3203,Biztoc.com,News Article,"Binance Converts $1B SAFU Fund to USDC, Now 3% of Circulating Supply","Binance has announced that it is converting its Secure Asset Fund for Users (SAFU) into Circle’s USD Coin (USDC). Following the $1B conversion into USDC, this stash now makes up approximately 3% of Circle’s total circulating supply, which is $32.6 billion. SA…","Binance has announced that it is converting its Secure Asset Fund for Users (SAFU) into Circles USD Coin (USDC).Following the $1B conversion into USDC, this stash now makes up approximately 3% of Cir… [+286 chars]",2024-04-18T20:20:11Z,N/A,cryptopotato.com,N/A,https://c.biztoc.com/p/b2f4efb0fbde3203/s.webp
99,https://biztoc.com/x/d1b5d7379ca20022,Biztoc.com,News Article,USDC Beats USDT In Transaction Volume By Over 400%,"The seemingly unshakeable reign of Tether (USDT) as the king of stablecoins faces a new challenger. Circle’s USD Coin (USDC) has pulled off a surprise victory, recording a higher transaction volume than Tether in April 2024, according to on-chain analytics fr…","The seemingly unshakeable reign of Tether (USDT) as the king of stablecoins faces a new challenger. Circles USD Coin (USDC) has pulled off a surprise victory, recording a higher transaction volume th… [+288 chars]",2024-04-30T09:04:05Z,N/A,newsbtc.com,N/A,https://c.biztoc.com/p/d1b5d7379ca20022/s.webp
